userId,movieId,vote_average
465,tt0057329,6.658
397,tt28717062,6.8
0,tt0486480,6.23
930,tt0063508,6.9
872,tt0104663,7.671
483,tt0119004,5.253
42,tt2048804,6.479
666,tt1273675,8.075
727,tt0112747,4.363
900,tt4531412,6.9
611,tt0034493,7.616
959,tt0162866,6.945
910,tt2011325,6.651
476,tt0992993,6.438
26,tt13649700,6.685
128,tt0081470,5.842
750,tt0106262,3.993
948,tt6078842,7.61
520,tt0069343,6.096
217,tt0013422,6.137
396,tt0066728,5.534
485,tt0970462,4.952
190,tt2645670,4.507
399,tt6836936,6.041
18,tt0258273,6.082
750,tt4970038,6.6
387,tt3203996,7.212
749,tt0068687,6.678
600,tt3127698,7.493
656,tt14074470,5.096
641,tt5314118,6.795
511,tt4636042,6.3
238,tt0000016,5.425
157,tt0042327,6.308
653,tt7275822,5.795
891,tt2717558,6.514
917,tt0015202,6.849
488,tt0388556,6.301
594,tt0388230,5.267
558,tt5933560,5.274
787,tt0362387,7.034
523,tt2611626,4.7
817,tt0069847,6.411
894,tt0026816,6.6
18,tt11394182,6.952
452,tt2859246,6.432
799,tt0437447,7.2
834,tt3720058,6.5
143,tt0107626,5.581
914,tt0098596,7.2
605,tt3801438,4.822
507,tt0092585,5.671
272,tt0066413,7.2
199,tt0063771,7.555
461,tt0069058,6.247
461,tt0031647,7.397
936,tt3055402,5.9
875,tt10661180,5.479
557,tt0094868,6.671
22,tt2062661,3.877
280,tt0024028,6.986
207,tt0119781,4.459
647,tt2199543,6.534
857,tt14598598,6.806
143,tt0120066,6.767
390,tt0089679,6.363
824,tt0095302,7.068
372,tt11962160,6.75
788,tt0179955,7.644
937,tt2910508,4.4
974,tt0477731,6.767
829,tt1720621,6.822
660,tt7997256,6.486
632,tt7095476,6.308
937,tt21243618,6.9
799,tt0000131,5.1
214,tt3828858,5.6
149,tt0096193,5.7
700,tt0068282,5.377
343,tt11814788,5.925
540,tt10682000,6.185
257,tt5921218,6.363
980,tt0168080,6.555
304,tt0056255,6.295
508,tt1701976,7.3
909,tt5949946,5.973
171,tt1807944,5.3
609,tt0147926,5.63
293,tt0308808,6.9
547,tt0142316,6.911
998,tt5092484,6.027
929,tt0093066,6.527
302,tt5871080,6.4
543,tt6462506,6.445
245,tt0077629,6.453
984,tt0062639,6.4
331,tt1846472,6.048
608,tt1082588,7.39
745,tt0341384,6.418
548,tt0049471,7.11
591,tt4948040,6.26
379,tt0088334,7.2
973,tt0033022,6.801
402,tt0086999,5.027
977,tt0060538,7.644
431,tt0094819,5.61
887,tt0119778,5.897
326,tt0047880,5.884
62,tt3455822,7.534
322,tt3977848,4.952
920,tt0115479,6.582
584,tt0105450,6.836
596,tt2049430,7.671
212,tt0367082,6.845
702,tt0165297,6.144
778,tt0067229,6.096
266,tt0052997,7.007
301,tt0439771,5.083
392,tt0093596,5.396
349,tt0039881,6.785
907,tt0076649,5.118
436,tt11778118,6.604
586,tt0117550,3.778
495,tt3317038,5.0
266,tt5794440,4.944
501,tt1278293,5.7
467,tt7034316,6.951
198,tt8498184,6.326
361,tt1330525,6.771
37,tt0116441,6.333
209,tt0069198,6.563
821,tt1185837,3.882
78,tt1156143,6.097
346,tt1781790,6.875
250,tt0088318,7.0
497,tt0316494,5.465
945,tt4156972,5.819
597,tt0157171,4.653
694,tt0074254,5.377
189,tt2370718,7.458
276,tt1235827,6.7
180,tt1186371,6.1
47,tt1024942,6.875
908,tt0017825,5.764
211,tt5218346,6.611
415,tt14210720,5.451
114,tt0289889,5.674
668,tt5440700,6.7
110,tt9046574,6.9
878,tt0488414,6.778
835,tt1422674,4.8
390,tt1095442,6.875
683,tt10702148,6.451
361,tt0988083,5.771
197,tt5842624,6.41
640,tt0088919,7.451
98,tt0101746,6.375
874,tt0113932,5.979
943,tt0116745,6.271
563,tt0091024,6.097
985,tt13304948,5.722
619,tt1657284,4.729
589,tt9564270,6.7
885,tt3630556,4.833
779,tt0491162,6.076
25,tt0417385,6.8
740,tt0087247,5.556
218,tt0102227,4.958
929,tt1723047,4.799
21,tt14146688,8.5
196,tt0013055,6.583
736,tt0078488,5.972
577,tt10554232,7.583
802,tt0074113,6.3
123,tt1499201,6.049
433,tt0070013,6.104
935,tt0210675,6.618
527,tt0312773,6.743
799,tt0077295,6.5
59,tt14640242,5.9
972,tt0456899,6.479
440,tt5563782,6.2
202,tt2746176,7.5
89,tt21916206,4.451
500,tt0066988,7.181
973,tt0397693,6.917
329,tt8197998,7.1
104,tt1623742,5.722
406,tt0095638,6.347
918,tt0418325,5.951
662,tt4607228,4.708
122,tt1702429,6.2
19,tt1774358,7.0
66,tt0115832,6.743
893,tt2178476,8.049
871,tt1229827,6.3
27,tt0053271,6.069
597,tt8743180,7.757
156,tt3430416,6.1
829,tt2210769,7.4
852,tt3709552,6.104
708,tt0293913,5.91
158,tt6964562,5.9
112,tt6209400,6.792
224,tt8974964,6.132
309,tt0063592,5.819
873,tt0086589,6.681
427,tt1456660,6.792
791,tt0246645,7.604
536,tt0115836,5.021
923,tt6105880,6.778
517,tt0070640,6.625
50,tt0049055,5.326
986,tt0329737,6.056
957,tt5460068,6.042
72,tt0338706,5.9
80,tt0012253,6.91
482,tt5769002,7.1
426,tt0161970,5.174
317,tt0443518,7.146
589,tt10295212,7.4
721,tt0284491,5.5
669,tt0071229,6.2
91,tt2929652,5.319
952,tt6020428,6.354
586,tt0055571,6.889
780,tt13698942,5.236
123,tt13433082,6.792
938,tt0088333,5.681
94,tt1087853,4.59
661,tt0075753,5.4
416,tt0059635,5.876
576,tt0031826,6.222
833,tt5176536,6.604
350,tt0449629,5.486
574,tt8859236,7.264
547,tt6622186,7.063
152,tt0046874,6.896
948,tt3136752,6.389
957,tt0013626,6.0
563,tt0097991,5.451
158,tt0087004,6.597
875,tt0120540,6.132
989,tt20205236,6.9
408,tt1064884,6.91
518,tt1122836,5.104
381,tt0032536,6.5
696,tt5700176,5.729
250,tt0073068,5.725
730,tt13462900,5.9
267,tt0012532,6.873
176,tt0043915,7.097
574,tt1242522,6.5
562,tt0119859,6.493
41,tt3108244,5.028
141,tt0166674,5.118
451,tt15558152,5.507
163,tt0011870,5.806
525,tt12987838,7.181
652,tt0120510,5.5
912,tt0039737,6.542
669,tt0078474,5.84
647,tt2905674,4.583
810,tt0038419,7.139
987,tt1722638,6.4
320,tt0285930,6.958
543,tt8035336,7.229
838,tt2314886,4.493
298,tt5114582,7.757
920,tt4743250,6.743
698,tt14315584,7.0
513,tt0325123,6.313
504,tt1606789,6.188
584,tt0042464,6.194
529,tt1817287,6.813
783,tt0378417,5.59
369,tt0061549,4.556
649,tt0390538,6.861
315,tt0046828,5.931
674,tt6597824,6.868
677,tt0172184,4.757
90,tt0070694,5.063
703,tt1151319,7.169
645,tt0104279,5.8
260,tt4126394,5.585
873,tt1424327,6.465
801,tt1504429,6.204
257,tt3474602,7.655
866,tt0094620,5.0
747,tt0032842,7.2
930,tt3725284,5.662
88,tt3679000,5.585
198,tt6302164,4.873
205,tt0203940,4.472
942,tt0027779,6.6
443,tt0478262,6.1
568,tt1321867,7.268
873,tt6878486,6.8
401,tt6173902,6.655
763,tt6425816,7.521
125,tt0063291,7.6
783,tt0283875,6.423
667,tt10656112,7.9
621,tt0120550,5.3
335,tt0246834,5.7
941,tt0105598,6.704
940,tt0962782,6.19
554,tt0101004,4.2
104,tt0070700,6.697
905,tt21257152,6.465
274,tt0448400,4.915
747,tt0095382,4.5
436,tt0076191,4.5
221,tt0093267,6.93
881,tt0047013,6.127
182,tt0865297,6.592
823,tt10260844,6.4
187,tt1641385,5.8
536,tt0057986,5.563
474,tt0067397,6.57
101,tt0089026,6.282
535,tt23626160,6.099
836,tt0061197,6.1
466,tt0445953,6.297
327,tt5999530,6.423
977,tt0089832,6.19
589,tt0068315,7.2
222,tt2217895,6.035
870,tt0477311,6.0
448,tt0052141,6.8
127,tt0062479,5.754
944,tt1439235,6.965
176,tt0076632,6.2
403,tt0117991,6.817
545,tt4247618,6.289
920,tt2063876,6.155
337,tt1682246,5.063
235,tt3343136,4.43
301,tt2113075,7.176
415,tt4843012,5.8
810,tt0044314,7.597
803,tt0351795,5.169
818,tt0053133,6.627
255,tt8220326,5.4
792,tt0222962,7.2
225,tt0079702,6.324
946,tt0140825,7.826
974,tt0022150,7.063
778,tt1152827,5.071
448,tt0148508,4.563
558,tt1092005,5.014
506,tt0023194,5.486
19,tt1307057,5.81
839,tt0023158,6.599
119,tt9652782,6.93
698,tt6671244,5.8
466,tt16636178,6.9
964,tt0309872,5.6
366,tt2364949,4.754
544,tt0051980,7.458
670,tt5031998,7.106
433,tt5458812,5.648
333,tt0089283,5.465
701,tt0455507,6.07
577,tt6612946,5.81
182,tt2275743,4.718
38,tt0058018,6.331
676,tt3278810,6.8
161,tt0034670,7.0
742,tt7919680,7.183
287,tt16347374,6.211
238,tt5377164,8.092
390,tt0026393,6.479
997,tt1160539,8.0
533,tt2284766,6.5
539,tt0087265,6.2
20,tt1907704,7.648
886,tt19653180,7.704
803,tt0275067,4.725
101,tt0046949,6.2
181,tt6881910,6.6
908,tt1984177,6.359
2,tt2082415,5.4
546,tt0057083,5.8
717,tt11611486,6.887
226,tt17162546,5.5
338,tt0448090,5.8
726,tt0078128,5.7
862,tt9288748,7.3
424,tt4307968,5.859
38,tt1778212,7.373
553,tt0060891,7.4
269,tt0106342,6.4
111,tt0095654,5.683
434,tt1517249,5.3
431,tt0269341,6.656
590,tt0096180,5.866
698,tt1727885,4.6
454,tt3042626,6.0
807,tt0095709,6.014
152,tt0057318,6.204
184,tt0042958,6.986
186,tt0119937,6.599
587,tt0923824,5.31
223,tt0044072,6.965
58,tt0046408,7.155
356,tt1194612,7.077
820,tt2250234,5.592
910,tt0097884,6.9
743,tt0124295,6.669
995,tt3859980,6.254
452,tt0473709,5.859
693,tt5639898,6.292
548,tt2299368,5.246
145,tt8311958,6.0
30,tt0064616,6.736
669,tt0071598,7.0
879,tt0235376,6.923
154,tt0422528,6.423
932,tt0054988,6.486
751,tt1442576,5.634
84,tt0064256,6.711
500,tt0080827,6.599
363,tt0200654,7.296
319,tt3125220,5.43
383,tt6512428,6.958
168,tt2593392,7.423
287,tt1220706,4.31
114,tt0996967,5.472
735,tt0117990,6.557
787,tt0113416,6.204
700,tt1220628,4.852
141,tt1000764,7.359
317,tt1282052,7.007
714,tt0181960,7.2
67,tt0045935,7.183
776,tt4211044,6.254
201,tt1684927,4.232
222,tt6664700,5.514
854,tt0174852,7.593
514,tt0120169,6.408
425,tt12443946,6.5
856,tt3326366,6.493
788,tt0432314,5.6
843,tt0095941,5.5
655,tt11482894,6.514
173,tt8250512,6.606
978,tt0037303,6.923
743,tt5932156,6.099
681,tt10431572,7.585
28,tt12057234,5.866
401,tt4319112,7.0
982,tt1345776,7.314
943,tt0090856,5.109
126,tt1080585,7.929
45,tt0405832,7.399
762,tt5675936,6.079
149,tt0032811,7.136
373,tt2210441,7.479
248,tt0049434,6.457
244,tt0022462,6.25
604,tt0041088,6.9
251,tt2646378,4.229
860,tt0064846,6.693
206,tt3660850,7.021
821,tt1285010,5.114
594,tt0079227,5.236
639,tt0222355,5.186
967,tt0071214,6.1
836,tt3642618,7.093
174,tt6198246,6.986
55,tt8119680,6.736
581,tt0114736,5.793
607,tt1830792,6.8
730,tt0087968,6.117
202,tt0060446,6.364
954,tt0424942,6.614
425,tt0365149,5.864
958,tt0062782,6.5
683,tt0443450,4.079
213,tt1754000,5.836
133,tt0050432,4.957
638,tt0120373,5.314
977,tt2361700,7.164
529,tt14596320,4.964
942,tt0101751,4.836
407,tt0072930,4.743
456,tt0876294,4.293
337,tt11448076,6.9
244,tt0061810,6.1
308,tt2713642,4.629
290,tt0117071,6.124
949,tt5186236,6.643
940,tt0104822,6.429
961,tt13648224,5.307
471,tt4163636,6.35
219,tt6090102,6.964
636,tt3703148,5.557
979,tt0039208,6.906
11,tt11210032,7.814
796,tt1521846,6.152
664,tt0039211,6.621
434,tt7642542,5.943
186,tt0366532,6.871
175,tt0066040,6.9
582,tt0783518,4.257
895,tt1010055,6.229
21,tt0309047,7.236
360,tt3917316,6.3
104,tt10332256,7.186
807,tt1433528,7.436
187,tt2345525,6.736
18,tt1305714,6.179
409,tt0057254,6.614
851,tt5952382,6.821
250,tt0063127,7.321
363,tt0371596,6.607
836,tt5215462,7.179
601,tt0420740,5.3
442,tt1977739,6.429
895,tt0108053,5.886
613,tt10218674,7.371
622,tt7287680,5.971
985,tt3922816,6.414
959,tt0110712,5.193
312,tt0067750,6.3
227,tt0120645,4.45
255,tt1077262,7.1
314,tt2383662,7.686
914,tt2151543,4.007
823,tt8466562,5.907
890,tt0892109,4.681
499,tt7030432,6.4
87,tt0072869,5.1
171,tt0106544,5.7
116,tt5462400,6.071
984,tt0804558,6.929
822,tt0328077,5.776
759,tt0061695,6.336
755,tt0140384,6.636
309,tt0045469,6.436
954,tt0073075,6.436
81,tt2933794,6.5
999,tt4255196,5.879
954,tt1954206,6.229
228,tt0102045,5.3
559,tt0431979,6.779
734,tt1517177,6.079
591,tt7906260,5.386
310,tt8099236,8.1
708,tt2815030,5.779
358,tt9239422,6.5
107,tt0114663,6.179
425,tt0093043,5.443
573,tt0449951,6.9
208,tt4380748,6.214
650,tt1667838,6.0
782,tt0031742,7.271
861,tt1691920,5.321
577,tt0076342,6.1
565,tt0478829,7.4
138,tt0096087,5.6
20,tt3611002,4.679
201,tt0114928,5.073
620,tt4234734,5.693
440,tt0032390,5.3
20,tt0102456,6.286
96,tt0082379,5.116
657,tt1528312,6.0
451,tt5033290,5.264
288,tt0053935,7.307
700,tt0095799,5.686
919,tt5832696,8.043
786,tt1545103,7.45
188,tt3711466,6.7
743,tt0843302,6.2
704,tt12491064,6.7
235,tt0084314,4.336
507,tt3619070,5.797
568,tt0372937,6.338
13,tt0067921,6.186
881,tt0108583,6.348
351,tt0064806,6.757
712,tt0407821,6.643
123,tt0038576,6.836
515,tt15334488,6.768
356,tt0069754,6.029
59,tt9099938,7.159
65,tt0028368,6.681
538,tt6215212,5.275
482,tt0119517,5.826
283,tt0119861,6.725
925,tt0109219,6.2
455,tt0037168,7.08
516,tt1376195,6.3
637,tt1135522,6.507
450,tt0109644,5.6
908,tt0303356,6.377
388,tt2929690,6.928
266,tt0851430,6.529
383,tt0047281,7.783
725,tt2328505,7.181
423,tt3200980,6.746
758,tt10443844,6.703
649,tt0041842,7.507
886,tt6853930,6.2
398,tt0039589,6.4
928,tt1156519,6.5
588,tt0067047,6.746
479,tt1436432,5.196
538,tt4035898,4.879
278,tt0119711,6.986
1,tt0092744,4.841
467,tt0201368,8.1
932,tt0109053,6.022
971,tt2104837,5.732
686,tt2566644,6.964
559,tt0296845,6.203
855,tt0475998,5.572
665,tt9112776,5.594
483,tt5329524,6.007
405,tt0847167,6.072
995,tt0096425,5.4
127,tt13804586,7.3
663,tt0491044,6.5
99,tt0073043,4.022
290,tt4817576,7.514
345,tt0055936,7.5
631,tt3074780,7.029
941,tt0167400,7.696
68,tt1684628,6.812
817,tt15944018,6.652
215,tt0117797,7.413
915,tt0468988,6.08
666,tt0254099,5.772
978,tt0499435,4.1
641,tt1236371,7.0
389,tt5231812,5.21
362,tt11092546,6.761
803,tt2978716,3.957
957,tt0022994,7.232
470,tt0006548,6.145
757,tt0050393,5.964
780,tt0111252,5.601
180,tt0418627,3.703
43,tt6067832,7.058
383,tt7434324,6.232
271,tt1837574,5.536
149,tt0097670,5.449
911,tt0049103,5.312
130,tt1468387,6.957
357,tt3194590,4.986
307,tt2174896,7.4
583,tt0119642,5.471
617,tt13598976,7.312
884,tt0094593,5.7
69,tt0205461,5.5
5,tt2150139,6.152
749,tt0041968,6.8
595,tt0115676,4.58
482,tt1684925,5.399
863,tt0022125,7.268
126,tt3682184,8.638
887,tt1136683,3.449
83,tt7217214,6.739
389,tt8959820,7.2
831,tt5070196,6.3
124,tt0850677,3.942
114,tt0109747,7.268
406,tt0063060,6.384
351,tt0038151,6.4
259,tt3097084,5.783
600,tt6955298,7.1
914,tt0244479,6.935
96,tt8288450,6.304
251,tt1100048,6.862
344,tt0073502,6.913
194,tt0236216,7.13
177,tt7212726,6.37
348,tt0077729,6.725
498,tt5746054,6.812
84,tt3350436,5.587
310,tt4128102,6.804
299,tt0261552,6.754
256,tt0468644,6.29
186,tt0093744,5.681
27,tt3910814,5.558
16,tt0036172,6.87
664,tt0116783,6.435
985,tt0032953,6.868
358,tt0171725,4.601
191,tt0073594,6.514
786,tt0390205,7.297
407,tt0858411,3.9
897,tt0038343,6.493
387,tt9316022,7.449
864,tt5376196,6.609
450,tt1707823,7.0
213,tt0071671,6.464
977,tt0078251,6.413
399,tt6167116,5.7
744,tt1439456,4.638
389,tt0815490,6.1
552,tt11229780,5.5
603,tt10350626,7.37
904,tt0059250,5.993
587,tt0082527,5.2
370,tt0834585,6.812
909,tt4788602,6.283
499,tt0089994,6.275
998,tt5474042,6.5
932,tt5097970,6.2
626,tt0271061,8.4
22,tt1584941,5.6
364,tt0092800,7.391
24,tt0022395,5.348
458,tt0098369,4.457
404,tt0107101,5.1
252,tt5071886,6.0
234,tt0063152,6.667
486,tt9552162,7.6
724,tt0074564,5.225
448,tt4287118,7.217
481,tt0069442,6.346
866,tt5643380,6.757
542,tt2762334,5.551
867,tt7983794,7.257
739,tt3735602,5.868
149,tt9239814,5.904
832,tt0095145,5.956
49,tt2766268,5.228
649,tt3995006,6.801
830,tt2308260,5.375
339,tt1166810,6.051
644,tt2007413,6.2
358,tt8269856,6.919
700,tt13172796,6.265
64,tt2960270,5.279
324,tt0808315,5.301
617,tt0156610,7.0
564,tt0098437,7.103
10,tt3743126,3.941
64,tt1791681,4.338
626,tt0473107,6.2
517,tt0437806,7.8
570,tt0428144,6.4
136,tt0118859,5.463
730,tt0028478,6.279
80,tt0453671,5.794
970,tt6470924,7.0
173,tt2201221,5.13
996,tt0901485,6.103
719,tt0078797,6.676
845,tt10516390,5.86
498,tt0255094,6.949
324,tt16275882,5.919
169,tt0067809,6.529
936,tt0437316,6.574
625,tt8761814,6.684
690,tt0116508,5.14
344,tt1553659,6.75
422,tt0022867,6.404
307,tt0042269,8.309
455,tt4060544,6.1
704,tt0071863,6.11
440,tt0084843,6.64
955,tt5066056,5.257
571,tt0114788,5.75
559,tt5113086,3.566
329,tt1276107,4.5
804,tt1734110,6.7
861,tt3615204,6.9
677,tt1261056,6.279
741,tt14449392,5.449
676,tt0072687,6.743
446,tt11316824,6.904
730,tt0374248,6.603
665,tt11568322,6.912
357,tt6014904,5.346
362,tt1790834,5.919
129,tt0167203,5.5
461,tt7077824,7.4
529,tt0063787,5.336
195,tt0089206,7.2
426,tt0065492,6.4
662,tt0100152,5.081
472,tt7026230,7.11
783,tt1251743,5.37
545,tt2224317,6.928
742,tt1172203,6.985
552,tt6851066,7.022
653,tt0100589,4.933
380,tt0065148,6.6
478,tt1179947,7.434
619,tt0085454,5.634
417,tt5651050,7.493
24,tt0404756,3.933
767,tt2340650,6.647
48,tt9204606,6.316
72,tt3259912,6.956
589,tt0084861,6.221
402,tt0066090,6.3
834,tt25406052,7.551
33,tt0322674,7.016
840,tt0098040,5.632
969,tt0969268,6.647
711,tt13161318,7.044
928,tt6256872,6.375
842,tt1185371,7.257
653,tt0066924,6.397
48,tt0055073,6.7
479,tt3315380,4.868
383,tt0060880,5.746
951,tt1405500,6.809
828,tt16302202,5.5
444,tt0044103,7.015
728,tt0075268,5.654
60,tt5082014,7.456
743,tt0106753,5.051
119,tt0117959,6.2
83,tt3142872,7.059
512,tt0080402,5.5
700,tt0346932,6.051
29,tt0059076,5.341
157,tt1339122,5.8
530,tt0169173,7.191
536,tt0108366,6.463
22,tt1825163,7.581
816,tt0053957,6.36
282,tt0050720,6.566
370,tt0108170,6.493
632,tt0291928,6.044
127,tt1507571,5.3
165,tt0076535,5.382
44,tt0106233,5.912
723,tt13055264,6.3
487,tt0478813,7.4
513,tt5593384,7.654
313,tt0042579,6.7
429,tt0032728,6.5
414,tt1705118,4.926
774,tt0093200,6.316
837,tt1034447,4.404
346,tt1876330,5.8
508,tt0455135,5.051
451,tt0068897,5.338
369,tt3807092,8.721
522,tt0048283,6.154
782,tt0373760,7.3
891,tt4441150,4.765
197,tt2308725,7.118
313,tt5644740,7.485
221,tt0117609,5.64
830,tt0108556,5.654
790,tt10280296,7.301
347,tt0419704,5.515
483,tt1425253,5.368
343,tt2909124,4.743
269,tt2231630,6.088
216,tt0086862,5.787
444,tt0373445,5.1
236,tt0074597,6.2
431,tt1003080,6.1
725,tt0075082,6.684
764,tt11161374,5.699
468,tt1600428,6.11
844,tt0080836,4.949
873,tt4076058,6.831
146,tt1473397,4.824
838,tt2124096,6.794
702,tt0084854,5.652
217,tt1861279,4.6
553,tt0034498,5.787
157,tt0110852,6.799
131,tt0278723,4.724
178,tt3120944,6.985
673,tt0111002,5.739
963,tt0221069,6.022
124,tt0073000,7.515
588,tt0086203,5.858
549,tt6203570,7.037
193,tt14547524,6.455
132,tt9203832,6.575
932,tt8009938,5.333
180,tt3742284,6.8
880,tt0091406,7.716
436,tt9537292,6.8
710,tt0045966,6.0
19,tt4900018,6.649
100,tt0081291,6.9
241,tt11093266,7.075
402,tt5375040,6.881
265,tt2577150,6.619
822,tt0068348,7.373
830,tt0441762,6.6
919,tt8746404,5.2
985,tt1560169,7.351
819,tt5227140,6.4
688,tt0018526,6.948
635,tt0120380,4.6
792,tt3172520,6.1
958,tt0068326,6.806
760,tt0094884,6.2
108,tt7450356,6.418
946,tt3503068,6.075
561,tt9741180,6.3
532,tt3397160,6.6
668,tt3710966,5.97
85,tt0091544,4.955
868,tt0172627,4.724
240,tt2061869,4.896
589,tt0902955,6.261
206,tt12917148,6.373
755,tt0099387,4.949
618,tt0051879,6.627
403,tt0088224,5.575
457,tt3499424,4.239
722,tt0078106,7.604
267,tt1885299,6.022
894,tt5836706,6.4
373,tt3313054,5.2
312,tt3723790,4.791
130,tt0200309,6.918
483,tt1772270,5.761
690,tt0054759,6.8
299,tt0019071,7.239
436,tt2873214,5.485
401,tt0107863,5.254
979,tt2081255,5.642
988,tt5065810,6.7
423,tt15004156,6.634
424,tt0110018,5.604
18,tt0005077,5.821
217,tt0123034,5.6
989,tt0318437,7.776
843,tt4807272,5.231
260,tt0155388,6.679
55,tt0105191,7.045
454,tt0105606,6.604
721,tt3962848,6.507
343,tt0057842,8.149
907,tt0365658,4.963
775,tt15354916,7.4
15,tt11190652,6.724
81,tt0095730,6.2
314,tt0075177,6.7
336,tt0371280,6.985
771,tt9759872,7.358
515,tt0462477,7.19
634,tt0048543,6.836
109,tt15346636,7.776
588,tt4680568,5.799
415,tt7313348,5.269
867,tt0240219,6.724
580,tt0300902,4.157
319,tt1499228,5.2
907,tt9169966,4.791
988,tt0000022,5.052
753,tt0013158,6.09
558,tt3138192,5.746
255,tt5846744,5.328
481,tt0064638,5.918
484,tt0095389,5.246
128,tt15364972,6.2
788,tt0084506,5.8
480,tt12194006,7.343
190,tt17049112,6.6
975,tt3379456,6.231
511,tt8009354,6.7
378,tt1152282,7.336
377,tt4008652,6.761
627,tt0463486,6.269
225,tt0120122,6.276
794,tt5600616,7.3
129,tt6532374,6.1
366,tt0410332,4.104
420,tt0030604,6.925
157,tt1935828,7.119
553,tt1694118,6.3
323,tt2776106,5.948
404,tt3171764,4.172
499,tt0493264,5.03
856,tt10699362,6.9
891,tt0432325,7.4
965,tt5452964,6.4
184,tt1727258,3.925
314,tt0067384,6.7
680,tt1340425,6.06
670,tt0041473,6.821
617,tt1778924,7.112
769,tt2219210,5.0
841,tt2717318,5.1
892,tt0829424,3.328
221,tt0100087,5.418
156,tt0825248,6.418
860,tt7046974,8.164
783,tt0109965,5.493
592,tt0219224,6.015
838,tt0075902,7.052
343,tt0027113,6.836
262,tt7616668,6.3
588,tt0102898,5.575
60,tt0067641,7.127
201,tt0409937,4.507
306,tt0828393,5.94
709,tt1693872,5.201
211,tt1016321,5.97
12,tt0211286,5.851
54,tt5707048,7.5
949,tt0079472,6.978
190,tt0088851,5.366
213,tt0853096,5.567
744,tt1764179,7.09
123,tt14912006,5.53
943,tt0112387,6.59
758,tt1479847,4.179
170,tt2124803,6.761
294,tt4970632,7.06
557,tt1758563,4.679
85,tt7293920,6.642
102,tt1690967,5.664
27,tt0052564,5.515
667,tt0065687,7.739
635,tt0311146,6.761
554,tt7575440,5.478
577,tt0080755,7.127
424,tt0027964,6.209
272,tt1532957,6.343
554,tt0450680,6.216
168,tt0884335,5.121
835,tt2268433,4.8
111,tt21440780,6.455
816,tt0404364,6.597
645,tt0195256,7.7
196,tt0317887,6.851
388,tt0483578,7.396
243,tt0086412,6.515
87,tt0096453,5.022
840,tt0063818,6.41
414,tt5180240,6.7
580,tt0095626,5.858
647,tt0080770,7.739
34,tt0325145,6.299
259,tt0239921,7.403
605,tt0042039,6.41
381,tt0348853,5.743
516,tt0283644,4.463
823,tt9602472,6.0
829,tt0116041,6.4
565,tt4627352,6.299
653,tt1795369,8.2
967,tt0070736,6.3
719,tt9174358,5.697
445,tt0892391,6.735
988,tt0063256,6.098
655,tt3254454,7.508
962,tt0040491,6.235
832,tt0036443,6.174
700,tt2784598,6.9
715,tt0094713,6.545
15,tt0019415,7.4
393,tt0034272,7.076
830,tt15053518,5.856
88,tt0499262,7.28
522,tt3275216,5.621
411,tt0296166,6.045
739,tt0042281,7.144
842,tt0093467,6.682
90,tt7879350,7.045
550,tt0098343,6.144
620,tt0036914,7.114
632,tt1489167,6.159
564,tt3254796,6.008
632,tt8106576,6.652
702,tt1815799,6.311
8,tt0020142,6.0
748,tt1737237,6.886
483,tt2084977,6.432
941,tt0060401,6.78
849,tt4060866,4.182
68,tt10662450,5.515
385,tt0117342,4.409
428,tt0067085,6.697
390,tt0221889,5.697
787,tt0084357,5.841
439,tt0065695,7.2
881,tt0069073,6.3
369,tt0071679,6.538
839,tt3551954,6.758
84,tt0113896,7.5
481,tt0282418,5.5
801,tt0096378,5.72
969,tt0081693,2.614
711,tt0102687,6.144
842,tt5433520,5.2
260,tt3397556,4.591
909,tt0107819,4.955
62,tt0286152,6.023
927,tt0073166,6.2
736,tt0837796,4.689
736,tt4419196,6.023
28,tt11469408,6.598
740,tt2404299,4.932
85,tt2474310,6.462
611,tt1949605,5.22
952,tt6458228,5.985
403,tt0077756,5.25
335,tt0233841,7.447
56,tt0051776,6.856
432,tt1911607,5.47
402,tt0069956,6.0
238,tt0048233,6.788
33,tt0098486,6.508
795,tt0018876,5.583
485,tt3307726,4.0
999,tt0091934,4.318
902,tt3398436,5.6
602,tt2548738,6.871
768,tt0036348,6.856
284,tt12633744,5.174
145,tt3382842,3.826
827,tt6359974,5.871
69,tt5137242,6.667
891,tt0062626,6.235
676,tt8706988,6.1
494,tt14118046,6.318
388,tt4412528,6.606
471,tt2593230,6.076
284,tt0059358,7.0
830,tt0230591,7.212
6,tt0091428,7.3
864,tt0077315,6.712
347,tt6438918,7.167
104,tt0109665,5.682
954,tt1321862,5.894
531,tt0246404,6.447
499,tt0811159,5.417
540,tt0100281,6.439
919,tt0058743,7.1
72,tt13830148,7.311
1,tt0053882,6.604
795,tt0435687,6.318
849,tt0102813,5.341
390,tt3616850,7.9
558,tt0063000,5.735
480,tt1194620,7.121
908,tt15565724,7.545
556,tt0065036,5.47
751,tt0217978,6.3
628,tt0221443,3.083
328,tt0075439,5.795
280,tt0099401,4.977
228,tt0101902,6.242
342,tt20784210,6.0
775,tt9530198,8.015
414,tt0057608,6.197
243,tt1319722,5.258
921,tt17679584,7.455
18,tt0116768,6.076
617,tt6580380,6.197
698,tt0024285,7.2
128,tt7972178,5.72
45,tt0056095,6.308
751,tt3343868,3.924
644,tt0032338,6.97
